ID,TERRITORY1,ISO_TER1,SOVEREIGN1,ISO_SOV1,centroid_X_moll,centroid_Y_moll,coast_length_km_azim,mean_PAR,mean_tide,mean_sst,mean_T2m,mean_Tp,mang_presence,salt_presence,seag_presence,mang_area_ha,salt_area_ha,seag_area_ha,mang_loss_rate,seag_change_rate,mang_fish_dens,mang_invert_dens,mang_spec_prop,mang_spec_score,salt_spec_prop,salt_spec_score,seag_spec_prop,seag_spec_score,mang_frag_area_mn_rate,mang_frag_area_mn,mang_mean_age,mang_mean_agb_mg_ha,mang_mean_SOC,mang_mean_height_m,pressure_seagrass_climate_current,pressure_seagrass_land_current,pressure_seagrass_marine_current,pressure_seagrass_climate_rate,pressure_seagrass_land_rate,pressure_seagrass_marine_rate,pressure_mangrove_climate_current,pressure_mangrove_land_current,pressure_mangrove_marine_current,pressure_mangrove_climate_rate,pressure_mangrove_land_rate,pressure_mangrove_marine_rate,pressure_saltmarsh_climate_current,pressure_saltmarsh_land_current,pressure_saltmarsh_marine_current,pressure_saltmarsh_climate_rate,pressure_saltmarsh_land_rate,pressure_saltmarsh_marine_rate
54201,Finland,FIN,Finland,FIN,1316636.71,6924106.412,2401.813807,24.34937998,5.793191271,8.326359063,280.3698458,0.002150514,0,1,0,0.0,27.28416073,0.0,nan,nan,nan,nan,nan,nan,0.0434782608695652,0.939130434782609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54202,Finland,FIN,Finland,FIN,1380862.891,6924106.412,378909.8623,22.47212038,12.12106339,8.326359063,280.2562536,0.002217113,0,1,0,0.0,1886.951869,0.0,nan,nan,nan,nan,nan,nan,0.0357142857142857,0.935714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.49666037824419,1.50619905524784,0.363282946869731,0.0616900402716402,-8.6535711896314e-05,0.0693024808533595
54203,Finland,FIN,Finland,FIN,1445089.072,6924106.412,376174.9208,21.64070256,18.5824693,8.366229718,279.8071402,0.00216952,0,1,0,0.0,1157.82532,0.0,nan,nan,nan,nan,nan,nan,0.0357142857142857,0.935714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.12985617773873,1.57695996761322,0.216666547847646,0.0373747681269274,-0.0041429690054004,0.0591473348386825
54204,Finland,FIN,Finland,FIN,1509315.253,6924106.412,375356.5915,20.87275183,17.77991615,8.406100372,279.4096619,0.002159073,0,1,0,0.0,429.5128593,0.0,nan,nan,nan,nan,nan,nan,0.0357142857142857,0.935714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9947296778361,1.82158140341441,0.0579834058880806,0.0362736161614698,0.0012930236438534,-0.0221281767768616
54205,Finland,FIN,Finland,FIN,1573541.433,6924106.412,375692.6311,21.48746063,20.69775021,8.406100372,279.2620516,0.002096708,0,1,0,0.0,460.0676264,0.0,nan,nan,nan,nan,nan,nan,0.0357142857142857,0.935714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.53887504339218,1.33330239852269,0.502564035356045,0.0294899630290172,0.0009971344880993,0.0369774231948897
54206,Finland,FIN,Finland,FIN,1637767.614,6924106.412,375853.6057,24.09879778,24.34987426,8.21295659,279.5168346,0.0020866,0,1,0,0.0,1932.46786,0.0,nan,nan,nan,nan,nan,nan,0.0384615384615385,0.930769230769231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.54728062256523,1.33705158855604,0.245064220026783,0.0303268421898863,0.0140424135638802,0.0275529197777658
54207,Finland,FIN,Finland,FIN,1701993.795,6924106.412,375807.7797,24.32908,28.30431624,8.21295659,279.4322217,0.00219615,0,1,0,0.0,1474.987096,0.0,nan,nan,nan,nan,nan,nan,0.037037037037037,0.933333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.69117175130283,1.5575053060756,0.258556947166867,0.0482120001159851,0.018041967212887,0.0802785023224803
54208,Finland,FIN,Finland,FIN,1766219.976,6924106.412,375899.5908,25.55434701,30.3317562,8.019812807,279.31027,0.002230156,0,1,0,0.0,682.8858345,0.0,nan,nan,nan,nan,nan,nan,0.0344827586206897,0.937931034482759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.91426173278264,1.02552981887545,0.362397056605135,0.0587674735799732,0.0125354388736231,0.0270553449571149
54558,Sweden,SWE,Sweden,SWE,1101581.213,7018570.575,375741.4695,23.855991,5.524871208,7.782301898,279.3400714,0.002012578,0,1,0,0.0,90.30383745,0.0,nan,nan,nan,nan,nan,nan,0.0588235294117647,0.905882352941176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.28721602757772,0.727882305781047,0.329378713543216,0.0147287658637165,-0.0005000535369462,0.0411182891773118
54562,Finland,FIN,Finland,FIN,1353371.205,7018570.575,376124.4852,24.93334838,6.119571546,7.611339654,279.4737663,0.002157023,0,1,0,0.0,1379.706414,0.0,nan,nan,nan,nan,nan,nan,0.0384615384615385,0.930769230769231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.11879871441768,2.9329923253793,0.645621074220309,0.0396538003341421,0.0004916470810438,0.0290046770224248
